ID,,State,County,Business Name,Search Tag,Latitude,Longitude
0,,Maryland,Allegany,Simple Pleasures,Entertainment,42.0860539,-78.4939937
1,,Maryland,Allegany,Other Place,Entertainment,42.0917952,-78.4970251
2,,Maryland,Allegany,Randy's Up The River,Entertainment,42.0898906,-78.5026428
3,,Maryland,Allegany,The Hickey Tavern,Entertainment,42.0920997,-78.4968705
4,,Maryland,Allegany,Brickhouse Bar andand Grill,Entertainment,42.0936514,-78.499459
5,,Maryland,Allegany,Robert A Livingston Community Center,Entertainment,42.0950584,-78.5002746
6,,Maryland,Allegany,AMC Allegany 8,Entertainment,42.0806318,-78.46587
7,,Maryland,Allegany,Ink Well,Entertainment,42.090984,-78.4961211
8,,Maryland,Allegany,Allegany Massage Therapy,Entertainment,42.09268,-78.497296
9,,Maryland,Allegany,J andand D Scuba Travel Club,Entertainment,42.0878718,-78.493846
10,,Maryland,Allegany,Allegany River Park,Entertainment,42.0911566,-78.498958
11,,Maryland,Allegany,Grand Slam Grill,Entertainment,42.077455,-78.4716157
12,,Maryland,Allegany,Hello Gorgeous Salon and Spa,Entertainment,42.0915806,-78.4967827
13,,Maryland,Allegany,Friends Of Good Music,Entertainment,42.0799022,-78.4845212
14,,Maryland,Allegany,Woodside Tavern on the Range,Entertainment,42.0691,-78.4825224
15,,Maryland,Allegany,Cyberstation - Powered by Pac-Man Entertainment,Entertainment,42.0824068,-78.4270534
16,,Maryland,Allegany,Allegany Public Library,Entertainment,42.092032,-78.496725
17,,Maryland,Allegany,Regina A. Quick Center for the Arts,Entertainment,42.0802619,-78.483047
18,,Maryland,Allegany,L'Image Salon,Entertainment,42.0898584,-78.4938609
19,,Maryland,Allegany,St Bonaventure University Golf Club,Entertainment,42.084988,-78.478841
20,,Maryland,Allegany,Allegany River Park,Parks,42.0911566,-78.498958
21,,Maryland,Allegany,Gargoyle Park,Parks,42.0676115,-78.4691559
22,,Maryland,Allegany,Allegany State Park,Parks,42.0625762,-78.7601342
23,,Maryland,Allegany,Oak Hill Park,Parks,42.079551,-78.4364702
24,,Maryland,Allegany,Franchot Park,Parks,42.0717922,-78.4322061
25,,Maryland,Allegany,Rock City Park,Parks,42.0172923,-78.4759048
26,,Maryland,Allegany,Red House Beach at Allegany State Park,Parks,42.0995479,-78.740808
27,,Maryland,Allegany,Forness Park,Parks,42.0744721,-78.4165696
28,,Maryland,Allegany,War Veterans Park,Parks,42.0784739,-78.4215725
29,,Maryland,Allegany,"Large Pavillion, Franchot Park",Parks,42.071986,-78.434647
30,,Maryland,Allegany,"Camp Allegany, Allegany State Park",Parks,42.0992286,-78.7228266
31,,Maryland,Allegany,Allegany State Park Quaker Entrance,Parks,42.0457805,-78.8736584
32,,Maryland,Allegany,"Pitt Cottage, Allegany State Park",Parks,42.0901618,-78.7198256
33,,Maryland,Allegany,Riverhurst Park Campground,Parks,42.057187,-78.37149
34,,Maryland,Allegany,Colonial Village,Parks,42.100862,-78.51465
35,,Maryland,Allegany,Allegany State Park Parallel Number 6,Parks,42.0668185,-78.7625584
36,,Maryland,Allegany,"Summit Cabins, Allegany State Park",Parks,42.1254262,-78.7062549
37,,Maryland,Allegany,"Congdon Cabins, Allegany State Park",Parks,42.0919157,-78.7211387
38,,Maryland,Allegany,"Anderson Cabins, Allegany State Park",Parks,42.0962477,-78.7513628
39,,Maryland,Allegany,"Thunder Rocks, Rock City Allegany State Park",Parks,42.0423182,-78.7013722
40,,Maryland,Allegany,Fusion on Main,Restaurants,42.092319,-78.4976001
41,,Maryland,Allegany,Eb's Eatery,Restaurants,42.090087,-78.494015
42,,Maryland,Allegany,Mangia 2.0,Restaurants,42.0913968,-78.4966152
43,,Maryland,Allegany,Birdcage,Restaurants,42.0915322,-78.4961959
44,,Maryland,Allegany,Don Tequila,Restaurants,42.0917133,-78.4962247
45,,Maryland,Allegany,M'Organic Market,Restaurants,42.0926592,-78.4975136
46,,Maryland,Allegany,Brickhouse Bar andand Grill,Restaurants,42.0936514,-78.499459
47,,Maryland,Allegany,Big Fellas Pizza and Deli,Restaurants,42.0933167,-78.4995672
48,,Maryland,Allegany,Randy's Up The River,Restaurants,42.0898906,-78.5026428
49,,Maryland,Allegany,Grand Slam Grill,Restaurants,42.077455,-78.4716157
50,,Maryland,Allegany,Woodside Tavern on the Range,Restaurants,42.0691,-78.4825224
51,,Maryland,Allegany,Applebee's Grill + Bar,Restaurants,42.075921,-78.467887
52,,Maryland,Allegany,Lakeview Chinese Restaurant,Restaurants,42.0772054,-78.4660259
53,,Maryland,Allegany,Perkins Restaurant andand Bakery,Restaurants,42.077311,-78.461853
54,,Maryland,Allegany,QQ Buffet,Restaurants,42.076633,-78.470692
55,,Maryland,Allegany,Oishi Sushi andand Hibachi LLC,Restaurants,42.0773435,-78.4572991
56,,Maryland,Allegany,Mio Gelato Cafe Renna's Pizza,Restaurants,42.076677,-78.460959
57,,Maryland,Allegany,Tasta Pizza,Restaurants,42.0770786,-78.447961
58,,Maryland,Allegany,Beef-N-Barrel Restaurant,Restaurants,42.0789311,-78.4295373
59,,Maryland,Allegany,Friendly's,Restaurants,42.0773631,-78.4585361
60,,Maryland,Allegany,Olean General Hospital,Hospitals,42.0902702,-78.4277827
61,,Maryland,Allegany,Olean General Hospital Services,Hospitals,42.0770892,-78.4298087
62,,Maryland,Allegany,Olean General Hospital Services,Hospitals,42.0915402,-78.4260545
63,,Maryland,Allegany,OGH Laboratory Service Center,Hospitals,42.0839641,-78.440403
64,,Maryland,Allegany,UPC Olean,Hospitals,42.0897067,-78.4260762
65,,Maryland,Allegany,Olean General Hospital,Hospitals,42.085633,-78.4469358
66,,Maryland,Allegany,Bradford Regional Medical Center,Hospitals,41.9604343,-78.6580235
67,,Maryland,Allegany,Cuba Memorial Hospital Inc,Hospitals,42.2129412,-78.287652
68,,Maryland,Allegany,UR Medicine – Jones Memorial Hospital,Hospitals,42.1229194,-77.9508402
69,,Maryland,Allegany,Olean General Hospital Lab,Hospitals,42.3294363,-78.4603704
70,,Maryland,Allegany,Olean General Hospital: Emergency Room,Hospitals,42.0896812,-78.4275901
71,,Maryland,Allegany,Bowman Health Center,Hospitals,41.8063539,-78.4517655
72,,Maryland,Allegany,Bradford regional Hospital,Hospitals,41.9564953,-78.649163
73,,Maryland,Allegany,Olean Family Health Center,Hospitals,42.0737784,-78.4569888
74,,Maryland,Allegany,UPMC Cole,Hospitals,41.7719137,-77.9798097
75,,Maryland,Allegany,Dr. F. Clifton Miller Birthing Center,Hospitals,42.122807,-77.950842
76,,Maryland,Allegany,"St. James Mercy Hospital, Alfred Family Practice",Hospitals,42.2628943,-77.7896545
77,,Maryland,Allegany,Jones Memorial Hospital,Hospitals,42.156814,-77.7954059
78,,Maryland,Allegany,Allegany Medical Center,Hospitals,42.092592,-78.496949
79,,Maryland,Allegany,Priya Mohanty Medical Practice,Hospitals,42.0767795,-78.4604304
80,,Maryland,Allegany,Allegany Medical Center,Doctors offices,42.092592,-78.496949
81,,Maryland,Allegany,Allegany Family Medicine,Doctors offices,42.0922777,-78.4966886
82,,Maryland,Allegany,Allegany Family Dentistry,Doctors offices,42.08874,-78.49082
83,,Maryland,Allegany,Dr. Shafi Raza,Doctors offices,42.0787149,-78.4308719
84,,Maryland,Allegany,Allegany Eye Associates,Doctors offices,42.07606,-78.430676
85,,Maryland,Allegany,"Dr. Fred J. Rodems, DDS",Doctors offices,42.0775042,-78.4555455
86,,Maryland,Allegany,Cole Memorial Port Allegany Health Center,Doctors offices,41.8145027,-78.2803354
87,,Maryland,Allegany,"Dr. Jason G. Tronetti, DO",Doctors offices,41.8145027,-78.2803354
88,,Maryland,Allegany,Lai Daniel MD,Doctors offices,42.0765713,-78.4567353
89,,Maryland,Allegany,Family Practice Associates,Doctors offices,42.085413,-78.437137
90,,Maryland,Allegany,Dr. Srinivas Thandla - Pediatric Healthcare,Doctors offices,42.0783056,-78.4609521
91,,Maryland,Allegany,"Dr. Safiullah M. Malik, MD",Doctors offices,42.0778357,-78.4612867
92,,Maryland,Allegany,Upper Allegheny Health System,Doctors offices,42.0897289,-78.4278978
93,,Maryland,Allegany,Upper Allegheny Health System,Doctors offices,42.0761041,-78.4303405
94,,Maryland,Allegany,Olean Medical Group: Greene A S MD,Doctors offices,42.0906997,-78.4274434
95,,Maryland,Allegany,Raza Shafi MD,Doctors offices,42.089885,-78.426066
96,,Maryland,Allegany,Roosa Christina P DO,Doctors offices,42.0786601,-78.4308663
97,,Maryland,Allegany,Van Dine Kenneth MD,Doctors offices,42.0770929,-78.429725
98,,Maryland,Allegany,Foothills Medical Group,Doctors offices,42.0897289,-78.4278978
99,,Maryland,Allegany,Herrmann Steven C MD,Doctors offices,42.083734,-78.4404472
100,,Maryland,Allegany,Ayers Auto Body andand Collision,car repair,42.089846,-78.502172
101,,Maryland,Allegany,Amore's Used Cars andand Repairs,car repair,42.0933938,-78.4990934
102,,Maryland,Allegany,T/W mechanical services,car repair,42.081439,-78.499739
103,,Maryland,Allegany,Ozzys Repair,car repair,42.116832,-78.500602
104,,Maryland,Allegany,SOUND TRACK,car repair,42.09114,-78.496358
105,,Maryland,Allegany,Rob's Riverside Auto Repair LLC,car repair,42.071316,-78.440116
106,,Maryland,Allegany,Terry's Automotive,car repair,42.0773654,-78.4577674
107,,Maryland,Allegany,Quality Automotive Services,car repair,42.083186,-78.4406539
108,,Maryland,Allegany,John Derx Auto Electric,car repair,42.077119,-78.445982
109,,Maryland,Allegany,Mallery's Auto Body andand Collision,car repair,42.083612,-78.461861
110,,Maryland,Allegany,Valley Tire Pros,car repair,42.0802434,-78.4294077
111,,Maryland,Allegany,Dixie Auto Sales,car repair,42.0772094,-78.4419808
112,,Maryland,Allegany,Al Lemon Services,car repair,42.072153,-78.429326
113,,Maryland,Allegany,Kar Nut Auto Service,car repair,42.0745598,-78.4294627
114,,Maryland,Allegany,Bouch's Automotive,car repair,42.0772048,-78.4460516
115,,Maryland,Allegany,Junior Peters Roadside Auto,car repair,42.1347708,-78.4052631
116,,Maryland,Allegany,Sage's Automotive,car repair,42.113364,-78.415556
117,,Maryland,Allegany,Leese's Amsoil Products,car repair,42.095253,-78.438218
118,,Maryland,Allegany,Driveshaft Specialists,car repair,42.071816,-78.429378
119,,Maryland,Allegany,Walmart Auto Care Centers,car repair,42.0805295,-78.4677934
120,,Maryland,Allegany,Simple Pleasures,retail stores,42.0860539,-78.4939937
121,,Maryland,Allegany,Dollar General,retail stores,42.0950976,-78.4989586
122,,Maryland,Allegany,BONA-STUDENT-HOUSING.COM,retail stores,42.0908686,-78.4946953
123,,Maryland,Allegany,Ink Well,retail stores,42.090984,-78.4961211
124,,Maryland,Allegany,Studio 4 East,retail stores,42.0920302,-78.4973788
125,,Maryland,Allegany,Cricket Wireless Authorized Retailer,retail stores,42.077225,-78.464782
126,,Maryland,Allegany,7-Eleven,retail stores,42.0937583,-78.5004044
127,,Maryland,Allegany,Walmart Plaza,retail stores,42.0791265,-78.4678248
128,,Maryland,Allegany,Quick-Tag,retail stores,42.0790458,-78.4690101
129,,Maryland,Allegany,Verizon Authorized Retailer – TCC,retail stores,41.9796377,-78.619481
130,,Maryland,Allegany,Cricket Wireless Authorized Retailer,retail stores,41.9793254,-78.6154409
131,,Maryland,Allegany,Ollie's Bargain Outlet,retail stores,42.074112,-78.462589
132,,Maryland,Allegany,Randolph Retail Company,retail stores,42.1615784,-78.9763035
133,,Maryland,Allegany,Staples,retail stores,42.075821,-78.4619191
134,,Maryland,Allegany,Ww Vandalia Gasmart,retail stores,42.0956067,-78.5815574
135,,Maryland,Allegany,BJ's Wholesale Club,retail stores,42.0811179,-78.4641453
136,,Maryland,Allegany,Verizon,retail stores,42.0772304,-78.4666139
137,,Maryland,Allegany,SHOP 'n SAVE,retail stores,41.8094173,-78.2810183
138,,Maryland,Allegany,Big Lots,retail stores,42.0855512,-78.4286136
139,,Maryland,Allegany,Shults Resale Center of Olean,retail stores,42.0773224,-78.4635942
140,,Maryland,Allegany,SANDRA A. andand WILLIAM L. RICHTER CENTER,gyms,42.0788182,-78.4839371
141,,Maryland,Allegany,Droney Fit andand Wellness 24-7,gyms,42.0776612,-78.4717098
142,,Maryland,Allegany,Eade Fitness 24/7,gyms,42.084546,-78.42888
143,,Maryland,Allegany,Olean YMCA,gyms,42.0844366,-78.4428268
144,,Maryland,Allegany,Olean Physical Therapy Professionals,gyms,42.07746,-78.471686
145,,Maryland,Allegany,Lavender Lotus Yoga,gyms,42.078521,-78.430404
146,,Maryland,Allegany,Preston Personal Training,gyms,42.0951375,-78.4353382
147,,Maryland,Allegany,Matasich Coaching andand Fitness,gyms,42.169823,-78.51789
148,,Maryland,Allegany,Yoga Betsy Yoga at Olean Meditation Center,gyms,42.0973193,-78.3933014
149,,Maryland,Allegany,Main Street Fitness,gyms,41.9564279,-78.3856877
150,,Maryland,Allegany,Twin Tiers Baseball Academy,gyms,42.0772035,-78.4246547
151,,Maryland,Allegany,Hometown Fitness,gyms,42.2168578,-78.2764661
152,,Maryland,Allegany,Butler Gym,gyms,42.0806826,-78.4835503
153,,Maryland,Allegany,AKT Combatives Academy,gyms,42.087771,-78.431877
154,,Maryland,Allegany,Steamburg Community Center,gyms,42.0957209,-78.8900331
155,,Maryland,Allegany,Curves,gyms,42.120377,-77.943797
156,,Maryland,Allegany,Cowburn's Solid Body Gym,gyms,41.7749151,-78.0212924
157,,Maryland,Allegany,Wise Sport and Fitness Center,gyms,41.6483936,-80.1425967
158,,Maryland,Allegany,Allegany Physical Therapy Agency,gyms,39.6518459,-78.7981135
159,,Maryland,Allegany,Allegheny YMCA,gyms,40.454635,-80.0129403
160,,Maryland,Anne Arundel,Medieval Times Dinner andand Tournament - Temporarily Closed,Entertainment,39.1544363,-76.7251717
161,,Maryland,Anne Arundel,Live! Center Stage,Entertainment,39.1577416,-76.726894
162,,Maryland,Anne Arundel,Mission Escape Rooms,Entertainment,39.032577,-76.685995
163,,Maryland,Anne Arundel,Live! Casino andand Hotel,Entertainment,39.157278,-76.727166
164,,Maryland,Anne Arundel,Pirate Adventures on the Chesapeake,Entertainment,38.972634,-76.481808
165,,Maryland,Anne Arundel,Tommy Gatz Entertainment,Entertainment,38.9946506,-76.5516196
166,,Maryland,Anne Arundel,Mission Escape Rooms - Arundel Mills,Entertainment,39.1561742,-76.7254318
167,,Maryland,Anne Arundel,Pasadena Theatre Co Inc,Entertainment,39.110501,-76.585187
168,,Maryland,Anne Arundel,The Hall At Live! Casino,Entertainment,39.1568492,-76.7278052
169,,Maryland,Anne Arundel,Rams Head On Stage,Entertainment,38.9782825,-76.4942842
170,,Maryland,Anne Arundel,Sight And Sound Entertainment,Entertainment,39.0133759,-76.678319
171,,Maryland,Anne Arundel,Lake Waterford Park,Parks,39.1127595,-76.5590473
172,,Maryland,Anne Arundel,Downs Park,Parks,39.1094744,-76.4402897
173,,Maryland,Anne Arundel,Fort Smallwood Park,Parks,39.163801,-76.4808893
174,,Maryland,Anne Arundel,Kinder Farm Park,Parks,39.1000696,-76.5823775
175,,Maryland,Anne Arundel,Quiet Waters Park,Parks,38.9376698,-76.5008994
176,,Maryland,Anne Arundel,Broadneck Park,Parks,39.0340942,-76.4525286
177,,Maryland,Anne Arundel,Bell Branch Dog Park,Parks,38.987875,-76.6763436
178,,Maryland,Anne Arundel,Jessup Park,Parks,39.1518244,-76.7551138
179,,Maryland,Anne Arundel,Anne Arundel Park Maintenance,Parks,39.0996584,-76.5789624
180,,Maryland,Anne Arundel,Anne Arundel County Park,Parks,39.1395234,-76.5511673
181,,Maryland,Anne Arundel,Sawmill Creek Park,Parks,39.165915,-76.6394555
182,,Maryland,Anne Arundel,Homeport Farm Park,Parks,38.9642545,-76.5408753
183,,Maryland,Anne Arundel,Spriggs Farm Park on the Magothy,Parks,39.056695,-76.4769607
184,,Maryland,Anne Arundel,Jonas and Anne Catharine Green Park,Parks,38.9952758,-76.4840496
185,,Maryland,Anne Arundel,Provinces Park,Parks,39.1291115,-76.7294812
186,,Maryland,Anne Arundel,Beverly Triton Nature Park,Parks,38.8830993,-76.4964294
187,,Maryland,Anne Arundel,Beachwood Park,Parks,39.1075817,-76.5327079
188,,Maryland,Anne Arundel,Bay Head Park,Parks,39.0274797,-76.4290793
189,,Maryland,Anne Arundel,Arundel Hills Park,Parks,39.1998,-76.6329681
190,,Maryland,Anne Arundel,Mayo Beach Park,Parks,38.8928658,-76.4916283
191,,Maryland,Anne Arundel,The Point Crab House andand Grill,Restaurants,39.0680155,-76.511697
192,,Maryland,Anne Arundel,Anne Arundel Seafood,Restaurants,39.1317054,-76.5635886
193,,Maryland,Anne Arundel,George Martin's Grillfire,Restaurants,39.1519869,-76.7438144
194,,Maryland,Anne Arundel,The Prime Rib at Live! Casino andand Hotel,Restaurants,39.1584756,-76.7269302
195,,Maryland,Anne Arundel,Allison's Restaurant,Restaurants,38.9907866,-76.700549
196,,Maryland,Anne Arundel,LongHorn Steakhouse - Curbside To Go Available,Restaurants,39.1538592,-76.728534
197,,Maryland,Anne Arundel,The Cheesecake Factory,Restaurants,39.1572779,-76.7271662
198,,Maryland,Anne Arundel,Vivo,Restaurants,39.1522564,-76.7440467
199,,Maryland,Anne Arundel,Chevys Fresh Mex,Restaurants,39.1577706,-76.7246857
200,,Maryland,Anne Arundel,Harvest Thyme Tavern,Restaurants,38.9112698,-76.6605281
201,,Maryland,Anne Arundel,Olive Garden Italian Restaurant,Restaurants,39.1545654,-76.7291552
202,,Maryland,Anne Arundel,Golden Corral Buffet andand Grill,Restaurants,39.153515,-76.723586
203,,Maryland,Anne Arundel,Stoney River,Restaurants,38.9907815,-76.5464863
204,,Maryland,Anne Arundel,CAVA,Restaurants,39.1532327,-76.728196
205,,Maryland,Anne Arundel,Seaside Restaurant,Restaurants,39.16687,-76.6242921
206,,Maryland,Anne Arundel,David's,Restaurants,39.1563391,-76.7280366
207,,Maryland,Anne Arundel,Arturo's Trattoria,Restaurants,39.1437164,-76.6324343
208,,Maryland,Anne Arundel,TGI Fridays,Restaurants,39.1520482,-76.7260972
209,,Maryland,Anne Arundel,Killarney House,Restaurants,38.928657,-76.614275
210,,Maryland,Anne Arundel,Luk Fu,Restaurants,39.157278,-76.727166
211,,Maryland,Anne Arundel,Arundel Medical Center,Hospitals,39.1474928,-76.6422721
212,,Maryland,Anne Arundel,Sajak Pavilion,Hospitals,38.9903781,-76.5373708
213,,Maryland,Anne Arundel,Anne Arundel Medical Center,Hospitals,38.9902088,-76.5340823
214,,Maryland,Anne Arundel,Belcher Pavilion,Hospitals,38.9892034,-76.5367527
215,,Maryland,Anne Arundel,UM Baltimore Washington Medical Center,Hospitals,39.13785,-76.6217994
216,,Maryland,Anne Arundel,Hospital Pavilion South,Hospitals,38.9902665,-76.5338162
217,,Maryland,Anne Arundel,Hospital,Hospitals,38.9893129,-76.5374431
218,,Maryland,Anne Arundel,Anne Arundel Medical Group Maternal and Fetal Medicine Specialists,Hospitals,38.9779484,-76.5621303
219,,Maryland,Anne Arundel,MedStar Cardiology Associates in Annapolis,Hospitals,38.9905373,-76.5374558
220,,Maryland,Anne Arundel,Fort Meade Hospital,Hospitals,39.0978834,-76.7290643
221,,Maryland,Anne Arundel,Childrens Hospital,Hospitals,39.0809911,-76.8652349
222,,Maryland,Anne Arundel,"Wayson Pavillion, Anne Arundel Medical Center",Hospitals,38.9900442,-76.5348542
223,,Maryland,Anne Arundel,Baltimore-Washington hospital,Hospitals,38.9892918,-76.5387499
224,,Maryland,Anne Arundel,Annapolis hosital,Hospitals,38.9893129,-76.5374431
225,,Maryland,Anne Arundel,MDICS,Hospitals,39.1748632,-76.6459451
226,,Maryland,Anne Arundel,AAMC Garage A,Hospitals,38.9899947,-76.5333474
227,,Maryland,Anne Arundel,Edwards Pavilion,Hospitals,38.9895577,-76.5356517
228,,Maryland,Anne Arundel,AAMG Psychiatric Day Hospital,Hospitals,38.9778353,-76.5569203
229,,Maryland,Anne Arundel,Clifton T. Perkins Hospital Center,Hospitals,39.1399685,-76.7955407
230,,Maryland,Anne Arundel,Anne Arundel Medical Center Emergency Room,Hospitals,38.9899873,-76.533292
231,,Maryland,Anne Arundel,Maryland Primary Care Physicians,Doctors offices,39.1539482,-76.7198359
232,,Maryland,Anne Arundel,MedStar Greater Annapolis Medical Group,Doctors offices,38.9895381,-76.5343688
233,,Maryland,Anne Arundel,Maryland Primary Care Physicians,Doctors offices,38.9873971,-76.5519287
234,,Maryland,Anne Arundel,"Arundel Medical Group, Inc",Doctors offices,39.15857,-76.6179242
235,,Maryland,Anne Arundel,AAMG Pasadena Primary Care,Doctors offices,39.1265101,-76.5863664
236,,Maryland,Anne Arundel,Johns Hopkins Community Physicians - Annapolis,Doctors offices,38.9278799,-76.5626133
237,,Maryland,Anne Arundel,Anne Arundel Med Center Physician,Doctors offices,38.990204,-76.5340167
238,,Maryland,Anne Arundel,Maryland Primary Care Physicians,Doctors offices,39.147588,-76.638844
239,,Maryland,Anne Arundel,AAMG Annapolis Primary Care,Doctors offices,38.9905316,-76.5370925
240,,Maryland,Anne Arundel,Maryland Primary Care Physicians,Doctors offices,39.0280647,-76.5022204
241,,Maryland,Anne Arundel,Maryland Primary Care Physicians,Doctors offices,39.1203713,-76.5177756
242,,Maryland,Anne Arundel,Anne Arundel Medical Center: Forde Kimberly MD,Doctors offices,38.990204,-76.5340167
243,,Maryland,Anne Arundel,AAMG Severna Park Primary Care,Doctors offices,39.1264239,-76.5866491
244,,Maryland,Anne Arundel,Arundel Pediatrics,Doctors offices,39.0289649,-76.5058535
245,,Maryland,Anne Arundel,Waugh Chapel Family Medicine,Doctors offices,39.0349112,-76.6815161
246,,Maryland,Anne Arundel,Anne Arundel Medical Center: Elder Paul T MD,Doctors offices,38.990204,-76.5340167
247,,Maryland,Anne Arundel,Anne Arundel Dermatology - Weems Creek Medical Center,Doctors offices,38.9972752,-76.5134711
248,,Maryland,Anne Arundel,"Dr. Jonathan P. Forman, M.D.",Doctors offices,39.1473365,-76.6390738
249,,Maryland,Anne Arundel,Anne Arundel Orthopaedic Surgeons,Doctors offices,39.149216,-76.643119
250,,Maryland,Anne Arundel,Anne Arundel Medical Center: Goodwin Jr Fredrick MD,Doctors offices,38.990204,-76.5340167
251,,Maryland,Anne Arundel,A. Arundel Auto Service Center,car repair,38.9560503,-76.5067799
252,,Maryland,Anne Arundel,Mid-Atlantic Auto Repair,car repair,39.056083,-76.657281
253,,Maryland,Anne Arundel,Walt Eger's Service Center,car repair,39.112218,-76.697629
254,,Maryland,Anne Arundel,Auto Sense Auto Repair andand Tire Center,car repair,39.1211005,-76.6346865
255,,Maryland,Anne Arundel,Environmental Auto Services,car repair,39.1010298,-76.6257978
256,,Maryland,Anne Arundel,Ultimate Automotive,car repair,39.2057744,-76.6060028
257,,Maryland,Anne Arundel,Waugh Chapel Towing andand Auto Repair,car repair,39.04924,-76.6645758
258,,Maryland,Anne Arundel,Wells Automotive,car repair,39.188944,-76.609634
259,,Maryland,Anne Arundel,Shahverdi's Foreign Car Inc,car repair,39.131946,-76.570816
260,,Maryland,Anne Arundel,Midnight Auto Repair service,car repair,38.9749685,-76.523307
261,,Maryland,Anne Arundel,Crown severna park Automotive Repair shop,car repair,39.0798768,-76.548772
262,,Maryland,Anne Arundel,Premium Automotive Repair,car repair,39.0176342,-76.6987691
263,,Maryland,Anne Arundel,Choisser Automotive Services,car repair,38.9272562,-76.6107579
264,,Maryland,Anne Arundel,Thoroughbred Transmissions and Auto Care,car repair,39.1439347,-76.8941405
265,,Maryland,Anne Arundel,BWI Automotive,car repair,39.2209154,-76.642828
266,,Maryland,Anne Arundel,97 Automotive Repair,car repair,39.108609,-76.630785
267,,Maryland,Anne Arundel,Verizon Authorized Retailer – Victra,retail stores,39.1562543,-76.725472
268,,Maryland,Anne Arundel,Macy's,retail stores,39.1384796,-76.6055277
269,,Maryland,Anne Arundel,Bass Pro Shops,retail stores,39.1577706,-76.7246857
270,,Maryland,Anne Arundel,T.J. Maxx,retail stores,39.1561832,-76.7258631
271,,Maryland,Anne Arundel,Walmart,retail stores,39.1555941,-76.7323896
272,,Maryland,Anne Arundel,Nordstrom Annapolis Mall,retail stores,38.9908578,-76.5424186
273,,Maryland,Anne Arundel,Verizon Authorized Retailer — Cellular Sales,retail stores,39.0296728,-76.5055417
274,,Maryland,Anne Arundel,Verizon Authorized Retailer – Victra,retail stores,39.0816748,-76.5487972
275,,Maryland,Anne Arundel,Goodwill of Greater Washington Retail Store,retail stores,38.9416955,-76.7351156
276,,Maryland,Anne Arundel,Future Retail,retail stores,38.9909406,-76.5452467
277,,Maryland,Anne Arundel,Kohl's Severna Park,retail stores,39.0766054,-76.5436819
278,,Maryland,Anne Arundel,Verizon Authorized Retailer – Victra,retail stores,38.9429191,-76.5628585
279,,Maryland,Anne Arundel,Onsite Retailers,retail stores,39.1769461,-76.669593
280,,Maryland,Anne Arundel,Verizon Authorized Retailer — Cellular Sales,retail stores,38.9875095,-76.5418688
281,,Maryland,Anne Arundel,Verizon Authorized Retailer – Cellular Sales,retail stores,39.0327128,-76.6836285
282,,Maryland,Anne Arundel,Verizon Authorized Retailer – TCC,retail stores,38.9887378,-76.5465881
283,,Maryland,Anne Arundel,"Verizon Authorized Retailer, TCC",retail stores,39.2144263,-76.8027819
284,,Maryland,Anne Arundel,Costco Wholesale,retail stores,39.1562881,-76.7304916
285,,Maryland,Anne Arundel,Express Factory Outlet,retail stores,39.156315,-76.724613
286,,Maryland,Anne Arundel,Cricket Wireless Authorized Retailer,retail stores,38.975275,-76.526567
287,,Maryland,Anne Arundel,Jenkins Gymnasium,gyms,39.0502322,-76.5129351
288,,Maryland,Anne Arundel,My Gym Children's Fitness Center (Annapolis),gyms,38.9746931,-76.5555177
289,,Maryland,Anne Arundel,North County Recreation Center,gyms,39.2156459,-76.6183254
290,,Maryland,Anne Arundel,Thrive Gym - Arnold,gyms,39.0456731,-76.5192871
291,,Maryland,Anne Arundel,Planet Fitness,gyms,39.124657,-76.583781
292,,Maryland,Anne Arundel,Planet Fitness,gyms,39.131497,-76.742136
293,,Maryland,Anne Arundel,The Greater Annapolis Y in Arnold,gyms,39.0497834,-76.5195581
294,,Maryland,Anne Arundel,24 Hour Fitness,gyms,38.981646,-76.5403334
295,,Maryland,Anne Arundel,Gold's Gym,gyms,39.1384796,-76.6055277
296,,Maryland,Anne Arundel,We Rock the Spectrum - Severna Park,gyms,39.098557,-76.566194
297,,Maryland,Anne Arundel,The Y in Pasadena,gyms,39.120551,-76.518756
298,,Maryland,Anne Arundel,Gaffney Fitness Center,gyms,39.0937897,-76.7448556
299,,Maryland,Anne Arundel,Anytime Fitness,gyms,39.2250999,-76.6635949
300,,Maryland,Anne Arundel,Iglehart Gym,gyms,38.9826956,-76.4915966
301,,Maryland,Anne Arundel,Temple Boxing,gyms,38.9903856,-76.6960501
302,,Maryland,Anne Arundel,Arundel on the Bay (playground),gyms,38.9190183,-76.4636549
303,,Maryland,Anne Arundel,Foundation Fitness of Annapolis,gyms,38.9950649,-76.5469551
304,,Maryland,Anne Arundel,LA Fitness,gyms,39.1241943,-76.5912637
305,,Maryland,Anne Arundel,Planet Fitness,gyms,39.1980104,-76.5996357
306,,Maryland,Anne Arundel,Anytime Fitness,gyms,39.16333,-76.79329
307,,Maryland,Baltimore,Circus Bar,Entertainment,39.2895893,-76.6091234
308,,Maryland,Baltimore,Watershed Entertainment,Entertainment,39.28973,-76.5926
309,,Maryland,Baltimore,Lust,Entertainment,39.2898696,-76.6098051
310,,Maryland,Baltimore,EastCoast Entertainment - Baltimore,Entertainment,39.2825913,-76.6016077
311,,Maryland,Baltimore,Power Plant Live!,Entertainment,39.2891146,-76.6073893
